Genome elements	LOGFC_prfA_Star vs EGDe_280212.ge	FC_prfA_Star vs EGDe_280212.ge	STAT_prfA_Star vs EGDe_280212_LPE.ge	STAT_prfA_Star vs EGDe_280212_FDRBH.ge	STAT_prfA_Star vs EGDe_280212_FDRBY.ge	STAT_prfA_Star vs EGDe_280212_FDRBONF.ge	Strand	Begin	End	Length (bp)	Info	Description	Note	Supp Note	Operon	COG	StartCodon	SD energy
lmo0189	0.7815739182654102	1.7190052110603857	0.23197413760404517	1.0	1.0	1.0	+	193593	193850	258			Veg protein				ATG	 
lmo0190	0.6644589086606096	1.5849737079318411	0.4150782013549721	1.0	1.0	1.0	+	193989	194870	882	ipk		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase				ATG	 
lmo0191	0.10486596789710845	1.0753944773954813	0.8945083384586949	1.0	1.0	1.0	+	194892	195629	738			phospho-beta-glucosidase				ATG	 
lmo0192	0.3448794878355006	1.270044887870914	0.6760460330430569	1.0	1.0	1.0	+	195793	196611	819			PurR family transcriptional regulator				ATG	 
lmo0193	-0.0627502440318004	-1.0444549336337046	0.9480988508456621	1.0	1.0	1.0	+	196786	197463	678			hypothetical protein				ATG	 
lmo0194	-0.5712521050674102	-1.4858125376505706	0.541369571439335	1.0	1.0	1.0	+	197512	198204	693			ABC transporter, ATP-binding protein				ATG	 
lmo0195	-0.13794917296561948	-1.1003398430332465	0.8708100994185739	1.0	1.0	1.0	+	198201	199409	1209			ABC transporter permease				ATG	 
lmo0196	0.22019554474021064	1.1648914666552566	0.6255365280761853	1.0	1.0	1.0	+	200094	200402	309			regulatory protein SpoVG				ATG	 
lmo0197	0.09842265956365992	1.0706023017952775	0.8795397563254896	1.0	1.0	1.0	+	200522	200830	309			regulatory protein SpoVG				ATG	 
lmo0198	-0.1734201301308289	-1.1277287725008096	0.8262751216385075	1.0	1.0	1.0	+	201217	202590	1374	glmU		bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase				ATG	 
lmo0199	0.27991478337706077	1.2141231668602162	0.7294945448323946	1.0	1.0	1.0	+	202641	203597	957	prs		ribose-phosphate pyrophosphokinase				ATG	 
lmo0200	3.2532736583910786	9.535269127755484	1.2911563610096266E-4	0.017479797782620803	0.1491027910957059	0.36707575343503684	-	203640	204353	714	prfA		listeriolysin positive regulatory protein				ATG	 
lmo0201	4.3093234522511	19.82602366111579	1.3964251976972264E-10	4.962546046316518E-8	4.23305507105136E-7	3.9700368370532146E-7	-	204624	205577	954	plcA		phosphatidylinositol-specific phospholipase c				TTG	 
lmo0202	4.084428921244271	16.964287361492968	1.5793411023423687E-10	4.988963059954838E-8	4.255588801217295E-7	4.490066753959354E-7	+	205819	207408	1590	hly		listeriolysin O precursor				ATG	 
lmo0203	6.74753826054736	107.45123545970698	0.0	0.0	0.0	0.0	+	207739	209271	1533	mpl		Zinc metalloproteinase precursor				ATG	 
lmo0204	5.77791668009804	54.86889741211011	0.0	0.0	0.0	0.0	+	209470	211389	1920	actA		actin-assembly inducing protein precursor				GTG	 
lmo0205	6.21833955961467	74.45720520131884	0.0	0.0	0.0	0.0	+	211425	212294	870	plcB		phospholipase C				ATG	 
lmo0206	6.889157105011619	118.5339981651568	0.0	0.0	0.0	0.0	+	212366	212689	324			hypothetical protein				ATG	 
lmo0207	6.05961962126807	66.70022029886525	2.4424906541753444E-15	9.920001328315006E-13	8.4617677167608E-12	6.944000929820504E-12	+	212824	213285	462			hypothetical protein				ATG	 
lmo0208	-0.3892529819666901	-1.3097150663797927	0.6279484362511976	1.0	1.0	1.0	-	213336	213668	333			hypothetical protein				ATG	 
lmo0209	-0.24103899993531996	-1.1818434949175263	0.776416770311031	1.0	1.0	1.0	-	213735	214409	675			hypothetical protein				ATG	 
lmo0210	-0.1788841260552303	-1.132007978184264	0.7750564108177398	1.0	1.0	1.0	-	214486	215427	942	ldh		L-lactate dehydrogenase				ATG	 
lmo0211	-1.5900294103066699	-3.01055486637806	0.04207913334993174	1.0	1.0	1.0	+	215721	216344	624	ctc		50S ribosomal protein L25				ATG	 
lmo0212	1.3083953048966297	2.4766591043880797	0.10715103394421943	1.0	1.0	1.0	+	216434	217018	585			hypothetical protein				ATG	 
lmo0213	0.7495115079168997	1.6812234770476466	0.35311203834409577	1.0	1.0	1.0	+	217125	217685	561	pth		peptidyl-tRNA hydrolase				ATG	 
lmo0214	0.3019885369522992	1.2328425297769359	0.7238009373363223	1.0	1.0	1.0	+	217800	221339	3540	mfd		transcription-repair coupling factor				TTG	 
lmo0215	-0.1894537240175591	-1.1403318478471494	0.8128134334541006	1.0	1.0	1.0	+	221370	222959	1590			hypothetical protein				GTG	 
lmo0216	-0.27034205950213064	-1.2060937557031108	0.7302682764233596	1.0	1.0	1.0	+	222983	223261	279			hypothetical protein				ATG	 
lmo0217	0.8828778947425793	1.8440501545042134	0.28229719450183555	1.0	1.0	1.0	+	223490	223876	387			DivIC protein				ATG	 
lmo0218	0.5925415300480683	1.50790080903061	0.46466544925843123	1.0	1.0	1.0	+	224027	224455	429			hypothetical protein				ATG	 
lmo0219	1.3622985854632912	2.570944712038877	0.10565494942828124	1.0	1.0	1.0	+	224562	226508	1947			hypothetical protein				ATG	 
lmo0220	0.031429127999809126	1.0220240373946257	0.9647164382108986	1.0	1.0	1.0	+	226854	228929	2076	ftsH		cell division protein FtsH				ATG	 
lmo0221	0.3519463581165887	1.2762813136119664	0.6602984317554221	1.0	1.0	1.0	+	229045	229824	780			pantothenate kinase				ATG	 
lmo0222	0.2678479388719506	1.2040104709460835	0.7463982456829332	1.0	1.0	1.0	+	229840	230724	885	hslO		heat shock protein 33				ATG	 
lmo0223	0.5411799290107098	1.45516215619364	0.47233663901980694	1.0	1.0	1.0	+	230840	231766	927	cysK		cysteine synthase				ATG	 
lmo0224	0.07741661990799997	1.0551269714986462	0.9258543614432031	1.0	1.0	1.0	+	232662	233477	816	sul		dihydropteroate synthases				TTG	 
lmo0225	-0.1546964815624694	-1.1131873979437568	0.8576554200133002	1.0	1.0	1.0	+	233491	233865	375	folA		dihydroneopterin aldolase				TTG	 
lmo0226	-0.07387634514658181	-1.0525409364932459	0.9312194492418312	1.0	1.0	1.0	+	233858	234337	480	folK		7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase				ATG	 
lmo0227	0.32074807358046087	1.2489780074630092	0.6921407640335879	1.0	1.0	1.0	+	234414	235409	996			hypothetical protein				ATG	 
lmo0228	-0.015183346720670343	-1.010579869144738	0.9835470448313157	1.0	1.0	1.0	+	235524	237020	1497	lysS		lysyl-tRNA synthetase				ATG	 
lmo0229	-0.7920972246893188	-1.7315898207103508	0.4393570895031007	1.0	1.0	1.0	+	248555	249013	459			CtsR family transcriptional regulator				ATG	 
lmo0230	-0.7930889003338288	-1.732780485203989	0.4145782499934543	1.0	1.0	1.0	+	249026	249544	519			hypothetical protein				ATG	 
lmo0231	-1.1433010220558595	-2.2088585302989605	0.2369416488049798	1.0	1.0	1.0	+	249541	250563	1023			ATP:guanido phosphotransferase				ATG	 
lmo0232	-0.9143764361999693	-1.8847542644642716	0.2892942482912332	1.0	1.0	1.0	+	250592	253054	2463	clpC		endopeptidase Clp ATP-binding chain C				ATG	 
lmo0233	-0.4188819093477214	-1.3368910607745068	0.6242417609673603	1.0	1.0	1.0	+	253200	254573	1374			DNA repair protein RadA				ATG	 
lmo0234	0.09304345001191017	1.0666179039495671	0.9091048262930088	1.0	1.0	1.0	+	254707	255780	1074			hypothetical protein				ATG	 
lmo0235	-0.08361751322014044	-1.0596718063521968	0.9155389889645025	1.0	1.0	1.0	+	255800	256498	699	ispD		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase				ATG	 
lmo0236	0.08663695310955966	1.0618919331506949	0.9145471053692298	1.0	1.0	1.0	+	256491	256964	474	ispF		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase				ATG	 
lmo0237	-0.0684022337573893	-1.0485547793835222	0.9319428154715472	1.0	1.0	1.0	+	256983	258458	1476	gltX		glutamyl-tRNA synthetase				GTG	 
lmo0238	-0.13576413159418976	-1.0986745789151717	0.8639606422494399	1.0	1.0	1.0	+	258856	259470	615	cysE		serine O-acetyltransferase				ATG	 
lmo0239	-0.26870668260657027	-1.2047273544163155	0.7365421798319041	1.0	1.0	1.0	+	259477	260892	1416	cysS		cysteinyl-tRNA synthetase				TTG	 
lmo0240	-0.40568804688775906	-1.3247205425193551	0.6063043713618117	1.0	1.0	1.0	+	260896	261306	411			hypothetical protein				ATG	 
lmo0241	-0.16211917368231177	-1.1189295262820114	0.8394753705435289	1.0	1.0	1.0	+	261306	262061	756			hypothetical protein				ATG	 
lmo0242	0.31250028885014913	1.2418580607128984	0.6969878132111567	1.0	1.0	1.0	+	262064	262576	513			hypothetical protein				ATG	 
lmo0243	0.5120981129563784	1.4261226999922145	0.5377476892834314	1.0	1.0	1.0	+	262657	263262	606	sigH		RNA polymerase factor sigma-70				GTG	 
lmo0244	1.2082527915206693	2.310576396831963	0.1164107667874843	1.0	1.0	1.0	+	263366	263515	150	rpmG		50S ribosomal protein L33 type II				ATG	 
lmo0245	1.590999224713821	3.012579314344937	0.055778093887543845	1.0	1.0	1.0	+	263535	263714	180	secE		preprotein translocase subunit SecE				ATG	 
lmo0246	0.9332329364775607	1.9095503179770235	0.25574482347533567	1.0	1.0	1.0	+	263844	264377	534	nusG		transcription antitermination protein NusG				ATG	 
lmo0247	0.5353156280160007	1.4492591839716562	0.5854055252565034	1.0	1.0	1.0	+	264432	264902	471			hypothetical protein				ATG	 
lmo0248	0.6833273733054099	1.6058391297080918	0.13762176757122901	1.0	1.0	1.0	+	265029	265454	426	rplK		50S ribosomal protein L11				GTG	 
lmo0249	0.5682448238393611	1.4827186042507725	0.2527081560010207	1.0	1.0	1.0	+	265494	266183	690	rplA		50S ribosomal protein L1				ATG	 
lmo0250	0.040960983700820464	1.0287988846414546	0.9350062947985005	1.0	1.0	1.0	+	266431	266931	501	rplJ		50S ribosomal protein L10				ATG	 
lmo0251	0.19966941774266012	1.14843516992977	0.7277272368888215	1.0	1.0	1.0	+	267010	267372	363	rplL		50S ribosomal protein L7/L12				ATG	 
lmo0252	1.2335510468671105	2.3514506373827224	0.15396096526301584	1.0	1.0	1.0	+	267530	267916	387			penicilinase repressor				ATG	 
lmo0253	0.32673042077801906	1.2541678312344064	0.7311900922743475	1.0	1.0	1.0	+	267909	268949	1041			penicillinase antirepressor				ATG	 
lmo0254	0.18916463935668926	1.1401033730754249	0.6230990413405095	1.0	1.0	1.0	+	269067	269729	663			hypothetical protein				ATG	 
lmo0255	0.20577640470289893	1.1533068465809524	0.4971491322065682	1.0	1.0	1.0	+	269754	270257	504			hypothetical protein				ATG	 
lmo0256	0.4929432399093603	1.4073130061843844	0.5535538975494514	1.0	1.0	1.0	+	270372	270977	606			hypothetical protein				TTG	 
lmo0257	0.09460266825288066	1.0677712933185777	0.912189551028487	1.0	1.0	1.0	+	271324	272502	1179			hypothetical protein				ATG	 
lmo0258	0.2998481914127691	1.2310148721349836	0.6838247574590923	1.0	1.0	1.0	+	273003	276557	3555	rpoB		DNA-directed RNA polymerase subunit beta				TTG	 
lmo0259	-0.01274776712339154	-1.0088752322204675	0.9867967361914288	1.0	1.0	1.0	+	276728	280333	3606	rpoC		DNA-directed RNA polymerase subunit beta'				TTG	 
lmo0260	-0.3603326400529916	-1.2837218492833173	0.6737302214124612	1.0	1.0	1.0	+	280410	280955	546			hypothetical protein				TTG	 
lmo0261	-0.7678383437236089	-1.702716612700692	0.36185218306158407	1.0	1.0	1.0	+	281021	282481	1461			phospho-beta-glucosidase				ATG	 
lmo0262	-0.20133464532162026	-1.1497615140172683	0.820603743031209	1.0	1.0	1.0	+	282755	284227	1473	inlG		internalin G				ATG	 
lmo0263	-2.628985294158089	-6.185907644429234	0.0044201000922508005	0.3590384160648293	1.0	1.0	+	284365	286011	1647	inlH		internalin H				ATG	 
lmo0264	-0.10219290411025028	-1.073403802629992	0.9004606416327194	1.0	1.0	1.0	+	286219	287718	1500	inlE		internalin E				ATG	 
lmo0265	-3.1467129397873794	-8.856354307651582	0.0012821214779796808	0.1350026430331938	1.0	1.0	+	287853	288992	1140			succinyl-diaminopimelate desuccinylase				ATG	 
lmo0266	-0.20958714619883878	-1.1563572236000375	0.8191855481807361	1.0	1.0	1.0	+	289139	289555	417			transcriptional regulator				ATG	 
lmo0267	-0.3226213034409895	-1.2506007637637089	0.7214875776083682	1.0	1.0	1.0	+	289562	290521	960			hypothetical protein				ATG	 
lmo0268	0.40683151595664846	1.325770922108457	0.6135392595960232	1.0	1.0	1.0	+	290593	291228	636			phosphoglycerate mutase				TTG	 
lmo0269	-0.3946408093146401	-1.3146154170132596	0.6722682461030214	1.0	1.0	1.0	+	291312	293198	1887			transporter				ATG	 
lmo0270	-0.28488763776434034	-1.218315373233222	0.7389558455670724	1.0	1.0	1.0	-	293212	293841	630			hypothetical protein				ATG	 
lmo0271	-0.7051940983292404	-1.6303639971190322	0.38584944214832995	1.0	1.0	1.0	-	293845	295281	1437			phospho-beta-glucosidase				ATG	 
lmo0272	0.3441347128960306	1.269389410819116	0.6734059025736465	1.0	1.0	1.0	-	295401	296213	813			hypothetical protein				TTG	 
lmo0273	0.6472032056125112	1.5661291684603704	0.3877443006376531	1.0	1.0	1.0	+	296349	296852	504			hypothetical protein				ATG	 
lmo0274	-1.381082112160561	-2.6046366199291	0.16886386817846444	1.0	1.0	1.0	-	296889	297551	663			hypothetical protein				ATG	 
lmo0275	-0.2611169700006801	-1.1984061810893172	0.7525656784164569	1.0	1.0	1.0	-	297810	298652	843			hypothetical protein				ATG	 
lmo0276	0.6239726571401008	1.5411130083011766	0.46758218289757614	1.0	1.0	1.0	-	298669	299490	822			hypothetical protein				TTG	 
lmo0277	0.2486339108412512	1.18808158674208	0.7557731896545736	1.0	1.0	1.0	+	299607	300578	972			oxidoreductase				ATG	 
lmo0278	-0.8576340912571601	-1.8120642269096459	0.3347253533992418	1.0	1.0	1.0	-	300617	301717	1101			sugar ABC transporter ATP-binding protein				TTG	 
lmo0279	-0.35955894015144096	-1.2830335893509355	0.6465015400483427	1.0	1.0	1.0	+	302008	304140	2133			anaerobic ribonucleoside triphosphate reductase				ATG	 
lmo0280	-0.0444830561970484	-1.03131357472594	0.9552865612192362	1.0	1.0	1.0	+	304133	304684	552			anaerobic ribonucleotide reductase activator protein				GTG	 
lmo0281	0.0772124062219195	1.05497762869733	0.92565936484913	1.0	1.0	1.0	-	304942	305613	672			hypothetical protein				ATG	 
lmo0282	-0.2765788674942602	-1.2113190165484293	0.7393138015733073	1.0	1.0	1.0	-	305775	306554	780			hypothetical protein				ATG	 
lmo0283	-0.5654135780340681	-1.4798116667230599	0.4875089806793249	1.0	1.0	1.0	-	306644	307306	663			ABC transporter permease				ATG	 
lmo0284	-0.3764565093989596	-1.2981494730609673	0.6503971503094652	1.0	1.0	1.0	-	307303	308319	1017			ABC transporter ATP-binding protein				TTG	 
lmo0285	-0.9245025143329011	-1.8980296299903117	0.3001955758449575	1.0	1.0	1.0	-	308334	309155	822			lipoprotein				ATG	 
lmo0286	0.0398542123915302	1.0280099386694463	0.9629028120222449	1.0	1.0	1.0	+	309538	310719	1182			aminotransferase				ATG	 
lmo0287	0.5617713856996094	1.4760804824796294	0.43418488789598486	1.0	1.0	1.0	+	310932	311645	714			two-component response regulator				ATG	 
lmo0288	0.12226149898571137	1.0884397114185875	0.8856374912948244	1.0	1.0	1.0	+	311830	313662	1833			two-component sensor histidine kinase				ATG	 
lmo0289	0.11101101729073903	1.0799848072177043	0.9037984090574538	1.0	1.0	1.0	+	313659	314981	1323			hypothetical protein				ATG	 
lmo0290	-0.20970339790317993	-1.1564504060887129	0.8007700176709358	1.0	1.0	1.0	+	314984	315823	840			hypothetical protein				ATG	 
lmo0291	-1.6983338451814003	-3.245259500957256	0.038110176123277606	1.0	1.0	1.0	+	315945	316775	831			hypothetical protein				ATG	 
lmo0292	0.28337811163441984	1.2170412875548384	0.7299506930405906	1.0	1.0	1.0	+	316873	318375	1503			heat-shock protein htrA serine protease				ATG	 
lmo0293	0.6553806357726799	1.5750314492868505	0.4590498955636666	1.0	1.0	1.0	+	319049	319528	480			rRNA large subunit methyltransferase				ATG	 
lmo0294	0.8505429653372802	1.8031794329357638	0.4028613211188006	1.0	1.0	1.0	-	319560	320423	864			LysR family transcriptional regulator				ATG	 
lmo0295	-0.25801038181131064	-1.1958284020737158	0.7550990412528021	1.0	1.0	1.0	+	320542	321279	738			FMN-containing NADPH-linked nitro/flavin reductase				ATG	 
lmo0296	2.560314300126265E-6	1.0000017746762133	0.9999976976587788	1.0	1.0	1.0	+	321490	322128	639			hypothetical protein				ATG	 
lmo0297	-0.6293498778014701	-1.5468677708650607	0.5384146397024843	1.0	1.0	1.0	-	322134	324005	1872			transcriptional antiterminator BglG				ATG	 
lmo0298	-0.0834440960303402	-1.0595444376031724	0.9018046620762411	1.0	1.0	1.0	-	324104	325417	1314			PTS beta-glucoside transporter subunit IIC				ATG	 
lmo0299	-0.03660314774963069	-1.025695961140907	0.9494906093133356	1.0	1.0	1.0	-	325422	325712	291			PTS beta-glucoside transporter subunit IIB				ATG	 
lmo0300	-1.7080496085220789	-3.2671883080692763	0.0764471606307835	1.0	1.0	1.0	-	325729	327120	1392			phospho-beta-galactosidase				ATG	 
lmo0301	-2.51795820501031	-5.727709030216404	0.006897686496059374	0.5285876413783496	1.0	1.0	-	327113	327454	342			PTS beta-glucoside transporter subunit IIA				GTG	 
lmo0302	0.17158528048298116	1.1262954152034073	0.8594683970518511	1.0	1.0	1.0	+	327621	327905	285			hypothetical protein				ATG	 
lmo0303	-0.03841626048830982	-1.0269858189724803	0.9680069888476198	1.0	1.0	1.0	+	327941	328495	555			putaive secreted, lysin rich protein				ATG	 
lmo0304	0.06302810934528047	1.0446561166552848	0.9510573774792161	1.0	1.0	1.0	+	328701	329966	1266			hypothetical protein				ATG	 
lmo0305	-0.46378947811167137	-1.3791596565063744	0.5830819441307444	1.0	1.0	1.0	+	329923	330999	1077			L-allo-threonine aldolase				ATG	 
lmo0306	0.6214111151588693	1.5383791504346132	0.1867261880677975	1.0	1.0	1.0	-	331063	331446	384			hypothetical protein				ATG	 
lmo0307	0.25488653231215075	1.1932418910955185	0.6514286643438194	1.0	1.0	1.0	+	331543	332688	1146			hypothetical protein				TTG	 
lmo0309	0.28734867881582016	1.2203954268017367	0.5457761184908121	1.0	1.0	1.0	+	333534	335195	1662			hypothetical protein				ATG	 
lmo0310	0.5483827954254394	1.4624454327925447	0.3439498947211632	1.0	1.0	1.0	+	335350	336426	1077			hypothetical protein				ATG	 
lmo0311	-0.09443532492311046	-1.0676474459108625	0.828700186694609	1.0	1.0	1.0	+	336541	337161	621			hypothetical protein				ATG	 
lmo0312	0.5519548990828298	1.466070924788732	0.4144877010351242	1.0	1.0	1.0	+	337161	338363	1203			hypothetical protein				ATG	 
lmo0313	0.3565405987979302	1.280352090502943	0.6923752981832942	1.0	1.0	1.0	+	338341	339087	747			hypothetical protein				TTG	 
lmo0314	0.24941986917925085	1.1887290118765272	0.7788709058852694	1.0	1.0	1.0	+	339270	340055	786			hypothetical protein				ATG	 
lmo0315	-0.33638484722936024	-1.2625887900414354	0.7302711311630599	1.0	1.0	1.0	+	340278	340952	675			thiamin biosynthesis protein				GTG	 
lmo0316	-0.24483064412209998	-1.184953662785454	0.7879381889076377	1.0	1.0	1.0	+	340945	341754	810			hydroxyethylthiazole kinase				ATG	 
lmo0317	-0.3072432709464703	-1.2373411047350094	0.7271239390687568	1.0	1.0	1.0	+	341751	342554	804			phosphomethylpyrimidine kinase				ATG	 
lmo0318	-0.2371228788142492	-1.1786397919457696	0.7960772920452526	1.0	1.0	1.0	+	342551	343195	645	thiE		thiamine-phosphate pyrophosphorylase				ATG	 
lmo0319	-0.6809370747895915	-1.6031807322501435	0.38220306425100325	1.0	1.0	1.0	-	343221	344636	1416			phospho-beta-glucosidase				ATG	 
lmo0320	0.048202697073069345	1.0339759985384158	0.9441153822883261	1.0	1.0	1.0	-	344850	346049	1200			peptidoglycan-bound surface protein				ATG	 
lmo0321	-1.48641199418699	-2.801912677048601	0.11300964115725975	1.0	1.0	1.0	+	346377	347036	660			hypothetical protein				GTG	 
lmo0322	-0.7024268183691502	-1.6272397405984667	0.3082142019984264	1.0	1.0	1.0	+	347219	347611	393			hypothetical protein				ATG	 
lmo0323	-0.9167108463062501	-1.8878064347607448	0.3776282695847578	1.0	1.0	1.0	-	347658	348428	771			hypothetical protein				ATG	 
lmo0324	0.41778321591622003	1.335873330604372	0.6447141127294873	1.0	1.0	1.0	+	348586	349065	480			hypothetical protein				TTG	 
lmo0325	-0.8528639249032706	-1.8060826624271875	0.4118973802853382	1.0	1.0	1.0	+	349326	350228	903			transcriptional regulator				ATG	 
lmo0326	0.04302765253844054	1.0302737009743523	0.9488855478883078	1.0	1.0	1.0	+	350392	351264	873			transcriptional regulator				ATG	 
lmo0327	0.1763123683998895	1.1299918508422626	0.8599248428870405	1.0	1.0	1.0	+	351459	355505	4047			cell surface protein				ATT	 
lmo0328	0.6510672962242001	1.570329485523266	0.2727205260498893	1.0	1.0	1.0	+	355643	356323	681			hypothetical protein				TTG	 
lmo0331	0.4095634024870307	1.3282837796141993	0.689123241309717	1.0	1.0	1.0	-	357775	359676	1902			internalin				ATG	 
lmo0332	0.75221692356721	1.684379151357619	0.38978846957638824	1.0	1.0	1.0	+	360172	360507	336			hypothetical protein				GTG	 
lmo0333	-0.10157453054527021	-1.0729438147011925	0.9016089867665035	1.0	1.0	1.0	+	360936	366272	5337			internalin				TTG	 
