NCBI id	RAST id	begin RAST	end RAST	length RAST	diffcenter NCBI-RAST	description RAST
EGD1204	fig|6666666.16889.peg.1226	1216053	1218410	2358	0	Recombination inhibitory protein MutS2
EGD1205	fig|6666666.16889.peg.1227	1218491	1218802	312	0	Thioredoxin
EGD1206	fig|6666666.16889.peg.1228	1218878	1220689	1812	0	Excinuclease ABC subunit C
EGD1207	fig|6666666.16889.peg.1229	1220879	1222093	1215	0	Aspartokinase (EC 2.7.2.4)
EGD0122	fig|6666666.16889.peg.123	125123	125422	300	0	FIG00774673: hypothetical protein
EGD1208	fig|6666666.16889.peg.1230	1222634	1222149	486	5	FIG00774424: hypothetical protein
EGD1209	fig|6666666.16889.peg.1232	1222791	1223591	801	0	Glutamate racemase (EC 5.1.1.3)
EGD1210	fig|6666666.16889.peg.1233	1223604	1224350	747	0	Ribonuclease PH (EC 2.7.7.56)
EGD1211	fig|6666666.16889.peg.1234	1224354	1224965	612	0	"Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)"
EGD1212	fig|6666666.16889.peg.1235	1225002	1225529	528	0	FIG009886: phosphoesterase
EGD0123	fig|6666666.16889.peg.124	125437	126012	576	0	FIG00774093: hypothetical protein
EGD0124	fig|6666666.16889.peg.125	126027	126506	480	0	FIG00774250: hypothetical protein
EGD0125	fig|6666666.16889.peg.126	126503	127039	537	0	FIG00774804: hypothetical protein
EGD0126	fig|6666666.16889.peg.127	127058	127480	423	0	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
EGD0127	fig|6666666.16889.peg.128	127461	128189	729	0	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
EGD0128	fig|6666666.16889.peg.129	130576	128228	2349	0	5'-nucleotidase (EC 3.1.3.5)
EGD0012	fig|6666666.16889.peg.13	14796	15875	1080	1	Phosphomevalonate kinase (EC 2.7.4.2)
EGD0129	fig|6666666.16889.peg.130	130770	131519	750	0	FIG00774523: hypothetical protein
EGD1213	fig|6666666.16889.peg.1300	1269767	1271020	1254	4	putative exported protein
EGD1214	fig|6666666.16889.peg.1301	1271655	1271062	594	0	DUF1801 domain-containing protein
EGD1215	fig|6666666.16889.peg.1302	1272216	1271809	408	21	PhnB protein; putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein
EGD1216	fig|6666666.16889.peg.1303	1272381	1272980	600	0	"Hypothetical, related to broad specificity phosphatases COG0406"
EGD1217	fig|6666666.16889.peg.1304	1273272	1273012	261	0	FIG00774287: hypothetical protein
EGD1218	fig|6666666.16889.peg.1305	1273396	1274808	1413	0	ATP-dependent RNA helicase YxiN
EGD1219	fig|6666666.16889.peg.1306	1274833	1275096	264	0	FIG00774866: hypothetical protein
EGD1220	fig|6666666.16889.peg.1307	1275265	1275741	477	0	MutT/nudix family protein
EGD1221	fig|6666666.16889.peg.1308	1276025	1275780	246	0	FIG00774262: hypothetical protein
EGD1222	fig|6666666.16889.peg.1309	1277227	1276022	1206	0	transporter
EGD0130	fig|6666666.16889.peg.131	133097	131589	1509	0	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)
EGD1223	fig|6666666.16889.peg.1310	1277432	1278091	660	0	"transcriptional regulator, Crp/Fnr family"
EGD1224	fig|6666666.16889.peg.1311	1278327	1278133	195	0	FIG00774216: hypothetical protein
EGD1225	fig|6666666.16889.peg.1312	1279242	1278394	849	0	membrane protein
EGD1226	fig|6666666.16889.peg.1313	1279711	1279574	138	0	FIG00774310: hypothetical protein
EGD1227	fig|6666666.16889.peg.1314	1279862	1280575	714	0	Trehalose operon transcriptional repressor
EGD1228	fig|6666666.16889.peg.1315	1282252	1280606	1647	0	Trehalose-6-phosphate hydrolase (EC 3.2.1.93)
EGD1229	fig|6666666.16889.peg.1316	1283755	1282271	1485	0	"PTS system, trehalose-specific IIB component (EC 2.7.1.69) / PTS system, trehalose-specific IIC component (EC 2.7.1.69)"
EGD1230	fig|6666666.16889.peg.1317	1283871	1284323	453	0	FIG00774111: hypothetical protein
EGD1231	fig|6666666.16889.peg.1318	1284834	1284370	465	0	FIG00774071: hypothetical protein
EGD1232	fig|6666666.16889.peg.1319	1285023	1285943	921	0	Lysophospholipase (EC 3.1.1.5); Monoglyceride lipase (EC 3.1.1.23); putative
EGD0131	fig|6666666.16889.peg.132	133276	133509	234	0	FIG00774781: hypothetical protein
EGD1233	fig|6666666.16889.peg.1320	1287210	1285963	1248	0	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)
EGD1234	fig|6666666.16889.peg.1321	1288024	1287194	831	0	Glutamate 5-kinase (EC 2.7.2.11)
EGD1235	fig|6666666.16889.peg.1322	1289299	1288160	1140	0	membrane protein
EGD1236	fig|6666666.16889.peg.1323	1289775	1289380	396	0	Ans operon transcriptional repressor
EGD1237	fig|6666666.16889.peg.1324	1289926	1290141	216	0	"transcriptional regulator, putative"
EGD1238	fig|6666666.16889.peg.1325	1290260	1290793	534	0	FIG00774540: hypothetical protein
EGD1239	fig|6666666.16889.peg.1326	1290811	1291476	666	0	FIG00774764: hypothetical protein
EGD1240	fig|6666666.16889.peg.1327	1291738	1292676	939	0	FIG00774727: hypothetical protein
EGD1241	fig|6666666.16889.peg.1328	1292791	1294074	1284	0	Cell division trigger factor (EC 5.2.1.8)
EGD1242	fig|6666666.16889.peg.1329	1294259	1295518	1260	0	ATP-dependent Clp protease ATP-binding subunit ClpX
EGD0132	fig|6666666.16889.peg.133	133521	133799	279	0	"acetyltransferase, GNAT family"
EGD1243	fig|6666666.16889.peg.1330	1295637	1296203	567	0	Signal peptidase I (EC 3.4.21.89)
EGD1244	fig|6666666.16889.peg.1331	1296238	1296807	570	0	Signal peptidase I (EC 3.4.21.89)
EGD1245	fig|6666666.16889.peg.1332	1296909	1297451	543	0	Signal peptidase I (EC 3.4.21.89)
EGD1246	fig|6666666.16889.peg.1333	1297461	1298324	864	0	50S ribosomal subunit maturation GTPase RbgA (B. subtilis YlqF)
EGD1247	fig|6666666.16889.peg.1334	1298321	1299106	786	0	Ribonuclease HII (EC 3.1.26.4)
EGD1248	fig|6666666.16889.peg.1335	1299240	1300100	861	0	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake
EGD1249	fig|6666666.16889.peg.1336	1300372	1302450	2079	0	DNA topoisomerase I (EC 5.99.1.2)
EGD1250	fig|6666666.16889.peg.1337	1302513	1303817	1305	0	tRNA:m(5)U-54 MTase gid
EGD1251	fig|6666666.16889.peg.1338	1304100	1305002	903	0	Site-specific tyrosine recombinase
EGD1252	fig|6666666.16889.peg.1339	1305023	1305562	540	0	ATP-dependent protease HslV (EC 3.4.25.-)
EGD0133	fig|6666666.16889.peg.134	134129	135703	1575	0	"Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)"
EGD1253	fig|6666666.16889.peg.1340	1305576	1306985	1410	0	ATP-dependent hsl protease ATP-binding subunit HslU
EGD1254	fig|6666666.16889.peg.1341	1307006	1307785	780	0	GTP-sensing transcriptional pleiotropic repressor codY
EGD1255	fig|6666666.16889.peg.1342	1307888	1308307	420	0	4-hydroxybenzoyl-CoA thioesterase family active site
EGD1256	fig|6666666.16889.peg.1343	1308329	1308640	312	0	FIG00774818: hypothetical protein
EGD1257	fig|6666666.16889.peg.1344	1308643	1309515	873	0	"lacX protein, putative"
EGD1258	fig|6666666.16889.peg.1345	1310153	1309557	597	0	Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY
EGD1259	fig|6666666.16889.peg.1346	1310311	1310718	408	0	"Succinyl-CoA synthetase, alpha subunit-related enzymes"
EGD1260	fig|6666666.16889.peg.1347	1310899	1312866	1968	0	Topoisomerase IV subunit B (EC 5.99.1.-)
EGD1261	fig|6666666.16889.peg.1348	1312863	1315322	2460	0	Topoisomerase IV subunit A (EC 5.99.1.-)
EGD1262	fig|6666666.16889.peg.1349	1315405	1315872	468	0	S-ribosylhomocysteine lyase (EC 4.4.1.21) / Autoinducer-2 production protein LuxS
EGD0134	fig|6666666.16889.peg.135	135805	136755	951	0	Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)
EGD1263	fig|6666666.16889.peg.1350	1316199	1317932	1734	0	Internalin-like protein (LPXTG motif) Lmo1289 homolog
EGD1264	fig|6666666.16889.peg.1352	1318264	1320060	1797	0	Internalin-like protein (LPXTG motif) Lmo1290 homolog
EGD1265	fig|6666666.16889.peg.1353	1321962	1320094	1869	0	Acyltransferase
EGD1266	fig|6666666.16889.peg.1354	1322175	1322873	699	0	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)
EGD1267	fig|6666666.16889.peg.1355	1323106	1324782	1677	0	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)
EGD1268	fig|6666666.16889.peg.1356	1324908	1325825	918	0	tRNA delta(2)-isopentenylpyrophosphate transferase (EC 2.5.1.8)
EGD1269	fig|6666666.16889.peg.1357	1325948	1326181	234	0	RNA-binding protein Hfq
EGD1270	fig|6666666.16889.peg.1358	1326292	1327515	1224	3	GTP-binding protein HflX
EGD1271	fig|6666666.16889.peg.1359	1327508	1328734	1227	0	Aluminum resistance protein
EGD0135	fig|6666666.16889.peg.136	136763	137659	897	1	Oligopeptide transport system permease protein OppC (TC 3.A.1.5.1)
EGD1272	fig|6666666.16889.peg.1360	1328965	1329306	342	13	transcriptional repressor GlnR
EGD1273	fig|6666666.16889.peg.1361	1329377	1330711	1335	0	Glutamine synthetase type I (EC 6.3.1.2)
EGD1275	fig|6666666.16889.peg.1364	1332715	1332194	522	0	"acetyltransferase, GNAT family"
EGD1276	fig|6666666.16889.peg.1365	1333360	1332746	615	0	SOS-response repressor and protease LexA (EC 3.4.21.88)
EGD1277	fig|6666666.16889.peg.1366	1333518	1333847	330	0	"ABC transport protein, sugar-binding component yneA"
EGD1278	fig|6666666.16889.peg.1367	1333939	1334166	228	0	FIG00774411: hypothetical protein
EGD1279	fig|6666666.16889.peg.1368	1334313	1336307	1995	0	Transketolase (EC 2.2.1.1)
EGD1280	fig|6666666.16889.peg.1369	1336528	1336767	240	0	FIG00774758: hypothetical protein
EGD1281	fig|6666666.16889.peg.1370	1337660	1336818	843	0	FIG00774999: hypothetical protein
EGD1282	fig|6666666.16889.peg.1371	1338410	1337679	732	0	Ubiquinone/menaquinone biosynthesis methyltransferase UBIE (EC 2.1.1.-)
EGD1283	fig|6666666.16889.peg.1372	1338938	1338432	507	0	Co-activator of prophage gene expression IbrB
EGD1284	fig|6666666.16889.peg.1373	1340252	1338948	1305	0	Co-activator of prophage gene expression IbrA
EGD1285	fig|6666666.16889.peg.1374	1341372	1340242	1131	34	FIG00774327: hypothetical protein
EGD1286	fig|6666666.16889.peg.1375	1341799	1341425	375	0	FIG00774393: hypothetical protein
EGD1287	fig|6666666.16889.peg.1376	1342092	1342820	729	0	Uridylate kinase (EC 2.7.4.-)
EGD1288	fig|6666666.16889.peg.1377	1342820	1343377	558	0	Ribosome recycling factor
EGD1289	fig|6666666.16889.peg.1378	1343604	1344365	762	2	Undecaprenyl pyrophosphate synthetase (EC 2.5.1.31)
EGD1290	fig|6666666.16889.peg.1379	1344379	1345167	789	0	Phosphatidate cytidylyltransferase (EC 2.7.7.41)
EGD0136	fig|6666666.16889.peg.138	137860	138144	285	0	FIG00774141: hypothetical protein
EGD1291	fig|6666666.16889.peg.1380	1345182	1346324	1143	0	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)
EGD1292	fig|6666666.16889.peg.1381	1346338	1347600	1263	0	"Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage"
EGD1293	fig|6666666.16889.peg.1382	1347640	1349346	1707	0	"Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type"
EGD1294	fig|6666666.16889.peg.1383	1349451	1353785	4335	0	DNA polymerase III alpha subunit (EC 2.7.7.7)
EGD1295	fig|6666666.16889.peg.1384	1353967	1354434	468	0	FIG000325: clustered with transcription termination protein NusA
EGD1296	fig|6666666.16889.peg.1385	1354464	1355582	1119	0	Transcription termination protein NusA
EGD1297	fig|6666666.16889.peg.1386	1355597	1355881	285	0	COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination
EGD1298	fig|6666666.16889.peg.1387	1355874	1356173	300	0	ribosomal protein L7Ae family protein
EGD1299	fig|6666666.16889.peg.1388	1356196	1358541	2346	0	Translation initiation factor 2
EGD1300	fig|6666666.16889.peg.1389	1358538	1358816	279	0	YlxP-like protein
EGD0137	fig|6666666.16889.peg.139	138145	138513	369	0	FIG00774625: hypothetical protein
EGD1301	fig|6666666.16889.peg.1390	1358833	1359177	345	0	Ribosome-binding factor A
EGD1302	fig|6666666.16889.peg.1391	1359275	1360189	915	0	tRNA pseudouridine synthase B (EC 4.2.1.70)
EGD1303	fig|6666666.16889.peg.1392	1360259	1361203	945	0	Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase (EC 2.7.7.2)
EGD1304	fig|6666666.16889.peg.1393	1361340	1361609	270	0	SSU ribosomal protein S15p (S13e)
EGD1305	fig|6666666.16889.peg.1394	1361858	1364029	2172	0	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)
EGD1306	fig|6666666.16889.peg.1395	1365110	1364070	1041	0	Probable GTPase related to EngC
EGD1307	fig|6666666.16889.peg.1396	1365750	1365271	480	9	FIG00774161: hypothetical protein
EGD1309	fig|6666666.16889.peg.1398	1366332	1366481	150	0	LSU ribosomal protein L33p
EGD1310	fig|6666666.16889.peg.1399	1366537	1367076	540	0	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)
EGD0013	fig|6666666.16889.peg.14	16220	17326	1107	0	AA3-600 quinol oxidase subunit II
EGD0138	fig|6666666.16889.peg.140	138510	139817	1308	42	FIG00774569: hypothetical protein
EGD1311	fig|6666666.16889.peg.1400	1367175	1368713	1539	9	"Putative membrane peptidase, contains TPR repeat domain"
EGD1312	fig|6666666.16889.peg.1401	1368726	1368938	213	0	FIG00774150: hypothetical protein
EGD1313	fig|6666666.16889.peg.1402	1368963	1369931	969	0	Glucokinase (EC 2.7.1.2)
EGD1314	fig|6666666.16889.peg.1403	1370065	1371156	1092	0	lipoprotein
EGD1315	fig|6666666.16889.peg.1404	1371491	1371174	318	0	"Late competence protein ComGG, FIG007920"
EGD1316	fig|6666666.16889.peg.1405	1371955	1371488	468	0	"Late competence protein ComGF, access of DNA to ComEA, FIG012620"
EGD1317	fig|6666666.16889.peg.1406	1372112	1371918	195	45	"Late competence protein ComGE, FIG015564"
EGD1318	fig|6666666.16889.peg.1407	1372617	1372189	429	0	"Late competence protein ComGD, access of DNA to ComEA, FIG012777"
EGD1319	fig|6666666.16889.peg.1408	1372937	1372614	324	0	"Late competence protein ComGC, access of DNA to ComEA, FIG007487"
EGD1320	fig|6666666.16889.peg.1409	1373982	1372951	1032	0	"Late competence protein ComGB, access of DNA to ComEA"
EGD0139	fig|6666666.16889.peg.141	139829	140266	438	0	FIG00774827: hypothetical protein
EGD1321	fig|6666666.16889.peg.1410	1374982	1373960	1023	0	"Late competence protein ComGA, access of DNA to ComEA"
EGD1322	fig|6666666.16889.peg.1411	1375521	1376609	1089	0	Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)
EGD1323	fig|6666666.16889.peg.1412	1376625	1377971	1347	0	Glycine dehydrogenase [decarboxylating] (glycine cleavage system P1 protein) (EC 1.4.4.2)
EGD1324	fig|6666666.16889.peg.1413	1377968	1379434	1467	0	Glycine dehydrogenase [decarboxylating] (glycine cleavage system P2 protein) (EC 1.4.4.2)
EGD1325	fig|6666666.16889.peg.1414	1379854	1379474	381	0	Rhodanese-like domain protein
EGD1326	fig|6666666.16889.peg.1415	1380188	1379916	273	0	FIG00774167: hypothetical protein
EGD1327	fig|6666666.16889.peg.1416	1381166	1380201	966	0	FIG00672904: hypothetical protein
EGD1328	fig|6666666.16889.peg.1417	1381346	1382407	1062	0	"Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)"
EGD1329	fig|6666666.16889.peg.1418	1382510	1383067	558	0	Translation elongation factor P
EGD1330	fig|6666666.16889.peg.1419	1383226	1383693	468	0	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
EGD1331	fig|6666666.16889.peg.1420	1383707	1385071	1365	0	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)
EGD1332	fig|6666666.16889.peg.1421	1385075	1385482	408	0	Alkaline shock protein
EGD1333	fig|6666666.16889.peg.1422	1385513	1385899	387	0	Transcription termination protein NusB
EGD1334	fig|6666666.16889.peg.1423	1385996	1386850	855	0	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)
EGD1335	fig|6666666.16889.peg.1424	1386866	1388221	1356	0	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)
EGD1336	fig|6666666.16889.peg.1425	1388211	1388438	228	0	Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)
EGD1337	fig|6666666.16889.peg.1426	1388441	1389322	882	0	Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10)
EGD1338	fig|6666666.16889.peg.1427	1389521	1389721	201	0	cold-shock protein
EGD1339	fig|6666666.16889.peg.1428	1389936	1391717	1782	24	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)
EGD1340	fig|6666666.16889.peg.1429	1391714	1392538	825	0	RNA binding methyltransferase FtsJ like
EGD1341	fig|6666666.16889.peg.1430	1392729	1393178	450	0	"Arginine pathway regulatory protein ArgR, repressor of arg regulon"
EGD1342	fig|6666666.16889.peg.1431	1393201	1394892	1692	0	DNA repair protein RecN
EGD1343	fig|6666666.16889.peg.1432	1395020	1395886	867	0	Phosphate butyryltransferase (EC 2.3.1.19)
EGD1344	fig|6666666.16889.peg.1433	1396023	1397090	1068	0	Butyrate kinase (EC 2.7.2.7)
EGD1345	fig|6666666.16889.peg.1434	1397105	1398532	1428	0	Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)
EGD1346	fig|6666666.16889.peg.1435	1398557	1399552	996	0	"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)"
EGD1347	fig|6666666.16889.peg.1436	1399569	1400552	984	0	"Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)"
EGD1348	fig|6666666.16889.peg.1437	1400583	1401833	1251	0	Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)
EGD1349	fig|6666666.16889.peg.1438	1402205	1403302	1098	2	Peptidase T (EC 3.4.11.4)
EGD1350	fig|6666666.16889.peg.1439	1403447	1404865	1419	0	"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)"
EGD0141	fig|6666666.16889.peg.144	140736	140930	195	6	FIG00774859: hypothetical protein
EGD1351	fig|6666666.16889.peg.1440	1405056	1405736	681	0	DNA-binding heavy metal response regulator
EGD1352	fig|6666666.16889.peg.1441	1405733	1407184	1452	0	Two-component system histidine kinase
EGD1353	fig|6666666.16889.peg.1442	1408047	1407220	828	0	"Inner membrane protein translocase component YidC, OxaA protein"
EGD1355	fig|6666666.16889.peg.1443	1408732	1408451	282	0	Predicted nucleoside phosphatase
EGD1356	fig|6666666.16889.peg.1444	1408872	1409219	348	0	FIG011684: hypothetical protein
EGD1357	fig|6666666.16889.peg.1445	1409248	1410324	1077	0	"Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)"
EGD1358	fig|6666666.16889.peg.1446	1411324	1410365	960	0	"Rhodanese domain protein UPF0176, Firmicutes subgroup"
EGD1359	fig|6666666.16889.peg.1447	1411576	1412502	927	0	hypothetical protein
EGD1360	fig|6666666.16889.peg.1448	1412654	1414927	2274	0	Cell division protein FtsK
EGD1361	fig|6666666.16889.peg.1449	1415799	1414960	840	0	"Pyrroline-5-carboxylate reductase (EC 1.5.1.2), ProG-like"
EGD0142	fig|6666666.16889.peg.145	140944	141351	408	0	hypothetical protein
EGD1362	fig|6666666.16889.peg.1450	1416152	1417225	1074	0	"Unspecified monosaccharide ABC transport system, substrate-binding component / CD4+ T cell-stimulating antigen, lipoprotein"
EGD1363	fig|6666666.16889.peg.1451	1417610	1419199	1590	24	"Unspecified monosaccharide ABC transport system, ATP-binding protein"
EGD1364	fig|6666666.16889.peg.1452	1419192	1420244	1053	0	"Unspecified monosaccharide ABC transport system, permease component Ia (FIG025991) / Unspecified monosaccharide ABC transport system, permease component Ib (FIG143636)"
EGD1365	fig|6666666.16889.peg.1453	1420241	1421191	951	0	"Unspecified monosaccharide ABC transport system, permease component 2"
EGD1366	fig|6666666.16889.peg.1454	1421309	1422601	1293	0	FIG001621: Zinc protease
EGD1367	fig|6666666.16889.peg.1455	1422582	1423868	1287	0	"FIG009210: peptidase, M16 family"
EGD1368	fig|6666666.16889.peg.1456	1423960	1424691	732	0	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
EGD1369	fig|6666666.16889.peg.1457	1424742	1425671	930	0	Transcriptional regulator in cluster with unspecified monosaccharide ABC transport system
EGD1370	fig|6666666.16889.peg.1458	1425761	1426339	579	0	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)
EGD1371	fig|6666666.16889.peg.1459	1426408	1427652	1245	0	"Molybdopterin binding motif, CinA N-terminal domain / C-terminal domain of CinA type S"
EGD1372	fig|6666666.16889.peg.1461	1427925	1428971	1047	0	RecA protein
